0.000279 9.992299 0.000316 9.982978,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-12.53.44_0.0016258596_6.8658957E-4.jpg
0.000149 9.992352 0.008662 9.958873,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-12.53.49_0.1264742_0.008194881.jpg
0.000671 9.988557 0.005026 9.957282,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-12.53.55_0.26499858_0.0014915362.jpg
0.001791 9.987277 0.000257 9.974734,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-14.11.29_2.123325E-4_0.0016725023.jpg
0.004195 9.970965 0.000177 9.972802,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-14.11.30_2.8579414E-4_0.0053609265.jpg
0.275138 9.238783 0.005637 9.937429,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-14.34.42_0.20694561_9.775572.jpg
1.021686 6.312493 0.003805 9.935815,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-14.34.44_0.338861_9.810453.jpg
0.002739 9.987881 0.001360 9.974191,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-15.15.50_0.0053692674_0.030082535.jpg
0.003181 9.983869 0.002659 9.962152,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-15.15.50_0.02342564_0.013756073.jpg
0.000494 9.979048 0.003092 9.905778,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.19-15.15.59_0.0063070045_0.0037348128.jpg
0.007406 9.975821 0.001798 9.758176,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.25-19.43.53_0.11454821_6.9626493.jpg
0.007159 9.949057 0.000242 9.990250,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.25-20.02.16_-1.0_8.27969.jpg
0.009142 9.966197 0.000437 9.989907,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.25-20.02.17_0.1543433_0.77456266.jpg
0.000154 9.990259 0.000212 9.985267,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-10.48.01_0.026309583_0.07230761.jpg
0.001051 9.973422 0.000256 9.914977,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-11.23.03_0.16508237_0.040025413.jpg
6.751678 9.985964 0.024810 9.981347,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-11.23.08_-1.0_-1.0.jpg
1.081557 9.917064 0.007746 9.962998,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-11.23.10_0.059178814_-1.0.jpg
0.000461 9.990219 0.001089 9.949731,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-14.34.45_0.11796677_0.118741885.jpg
0.000498 9.990270 0.001339 9.939718,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-14.34.45_0.22091141_0.19216627.jpg
0.054557 9.967340 0.004755 9.261445,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-14.34.52_0.122011304_1.3538617.jpg
0.009693 9.935905 0.000592 9.938811,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-14.35.16_0.08471262_0.124969184.jpg
0.000401 9.983325 0.002375 9.887049,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-14.35.16_0.1271259_0.20226559.jpg
0.020368 9.831330 0.000618 9.938787,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-14.35.17_0.098592035_-1.0.jpg
0.003419 9.848499 7.252400 9.485508,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-15.09.33_6.176673_0.016346104.jpg
0.096602 9.407846 0.019717 0.886343,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-15.09.49_0.4579815_0.5261426.jpg
0.006496 9.985994 0.002285 9.961566,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-15.35.11_0.32887208_0.064442545.jpg
0.012515 9.988119 0.004139 9.990109,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.52_0.40799233_1.4872565.jpg
0.179633 9.987598 0.005704 9.991466,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.52_0.40904048_1.2764528.jpg
0.186819 9.987159 0.006725 9.991137,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.52_0.53782994_0.9200752.jpg
0.020403 9.989066 0.005491 9.993019,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.52_0.64954287_0.9807131.jpg
0.687540 9.985375 0.027725 9.989931,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.53_0.4118064_2.4875453.jpg
0.220942 9.979272 0.079373 9.989041,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.53_0.4427141_5.240821.jpg
0.718525 9.982063 0.138595 9.986787,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.53_0.46109188_3.9974413.jpg
1.942869 9.984645 0.831193 9.982787,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.53_0.48768446_3.272668.jpg
1.941423 9.988456 0.664078 9.978786,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.53_0.6764701_2.4429433.jpg
3.338721 9.985353 0.475028 9.983303,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.53_1.5227003_3.4108467.jpg
1.467494 9.982497 1.435962 9.987311,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.54_0.63766414_5.274756.jpg
0.216548 9.987213 0.425868 9.984713,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.54_0.8841796_1.8824272.jpg
3.073667 9.981026 1.178148 9.985099,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.54_0.9537396_5.8922987.jpg
1.108759 9.981676 1.808976 9.977981,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.54_1.0140843_5.7679586.jpg
0.339845 9.990432 0.825575 9.985472,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.54_1.3194722_2.9525733.jpg
2.241296 9.973431 0.578359 9.984219,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.54_2.5445971_5.297967.jpg
0.074571 9.974822 0.082879 9.973331,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.48.55_0.7929131_0.5124513.jpg
0.079455 9.949068 9.352451 9.954936,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.26-16.57.11_4.172172_0.1609259.jpg
0.879373 9.737370 4.697329 9.881465,/home/andrew/code/data/common/Eyestate/ocular_base/close/2017.12.27-15.17.25_-1.0_-1.0.jpg
2.874680 9.963284 0.011023 9.945674,/home/andrew/code/data/common/Eyestate/ocular_base/close/21.jpg
9.701738 9.965415 4.314435 9.938347,/home/andrew/code/data/common/Eyestate/ocular_base/close/22.jpg
0.047360 9.953116 0.209085 9.934029,/home/andrew/code/data/common/Eyestate/ocular_base/close/23.jpg
0.379211 9.626138 1.798776 9.972269,/home/andrew/code/data/common/Eyestate/ocular_base/close/24.jpg
9.746601 9.936695 2.901115 9.672668,/home/andrew/code/data/common/Eyestate/ocular_base/close/25.jpg
0.002684 9.980865 0.001623 9.967603,/home/andrew/code/data/common/Eyestate/ocular_base/close/26.jpg
0.005819 9.967939 0.000515 9.958811,/home/andrew/code/data/common/Eyestate/ocular_base/close/27.jpg
2.792287 9.828433 9.908424 9.923821,/home/andrew/code/data/common/Eyestate/ocular_base/close/28.jpg
0.372878 9.919606 6.026534 9.660121,/home/andrew/code/data/common/Eyestate/ocular_base/close/29.jpg
6.634801 9.979011 3.825068 9.892097,/home/andrew/code/data/common/Eyestate/ocular_base/close/3.jpg
0.000050 9.993135 3.555084 8.846096,/home/andrew/code/data/common/Eyestate/ocular_base/close/30.jpg
0.206774 9.889870 9.568058 9.895026,/home/andrew/code/data/common/Eyestate/ocular_base/close/31.jpg
0.265836 8.397713 2.047272 9.816455,/home/andrew/code/data/common/Eyestate/ocular_base/close/32.jpg
0.007209 9.989804 0.125555 9.948623,/home/andrew/code/data/common/Eyestate/ocular_base/close/33.jpg
0.005462 9.987906 8.128114 9.979927,/home/andrew/code/data/common/Eyestate/ocular_base/close/34.jpg
0.000699 9.989258 0.063468 9.982311,/home/andrew/code/data/common/Eyestate/ocular_base/close/35.jpg
0.001774 9.982089 9.548079 9.977740,/home/andrew/code/data/common/Eyestate/ocular_base/close/36.jpg
0.024146 9.984073 5.199732 9.990489,/home/andrew/code/data/common/Eyestate/ocular_base/close/37.jpg
0.000181 9.991672 0.000194 9.991130,/home/andrew/code/data/common/Eyestate/ocular_base/close/38.jpg
0.036249 9.984076 9.801073 9.985446,/home/andrew/code/data/common/Eyestate/ocular_base/close/39.jpg
8.659915 9.888057 1.371038 9.879327,/home/andrew/code/data/common/Eyestate/ocular_base/close/4.jpg
0.017651 9.974961 6.197393 9.984022,/home/andrew/code/data/common/Eyestate/ocular_base/close/40.jpg
9.039678 9.914489 0.140900 9.907641,/home/andrew/code/data/common/Eyestate/ocular_base/close/5.jpg
0.638018 9.947833 0.997853 9.959397,/home/andrew/code/data/common/Eyestate/ocular_base/close/6.jpg
0.134590 9.932191 2.584012 9.887996,/home/andrew/code/data/common/Eyestate/ocular_base/close/7.jpg
0.902567 9.984247 4.357656 9.975282,/home/andrew/code/data/common/Eyestate/ocular_base/close/8.jpg
0.167135 9.988789 2.554295 9.986897,/home/andrew/code/data/common/Eyestate/ocular_base/close/9.jpg
0.012362 0.014495 4.654774 4.847992,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/1.jpg
2.088185 7.545803 1.733944 1.923574,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/10.jpg
0.175269 8.289737 0.275557 1.131637,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/11.jpg
4.877889 7.114209 0.649455 2.577463,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/12.jpg
0.001065 0.014696 1.264204 8.114459,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2.jpg
0.036088 0.189688 0.758854 1.158406,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.11.03-19.38.36_0.4702554.jpg
0.012412 3.003000 0.019291 1.889710,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.19-11.17.29_-1.0_-1.0.jpg
5.588656 9.000495 0.561416 7.522264,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.19-12.57.32_-1.0_0.4211763.jpg
0.416556 1.156700 0.220396 5.929811,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.19-14.12.07_-1.0_-1.0.jpg
0.000318 9.933001 0.118551 9.377735,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.25-19.44.20_0.48384193_0.058371514.jpg
5.925030 9.147693 0.032576 8.986462,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.25-21.19.14_0.5919033_9.589985.jpg
0.021521 0.214873 0.003948 1.171172,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.26-10.13.21_-1.0_-1.0.jpg
0.017988 9.815001 9.624796 9.857322,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.26-16.53.57_0.013502142.jpg
0.000655 9.684654 0.000595 9.708179,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.26-19.52.50_0.14209835_0.12993929.jpg
0.000930 5.341645 0.021516 3.340813,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.26-19.54.16_-1.0_-1.0.jpg
2.793124 9.595101 0.023331 0.075501,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.26-19.55.11_-1.0_7.6228247.jpg
0.899331 9.465616 0.001033 6.989881,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.26-19.55.42_1.8243636_7.100069.jpg
0.105027 0.528853 0.114971 0.151964,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/2017.12.26-20.05.53_-1.0_2.5084398.jpg
0.005799 0.088880 0.295862 0.330583,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/3.jpg
0.007700 9.576125 7.532044 8.564654,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/4.jpg
-1.000000 -1.000000 -1.000000 -1.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/5.jpg
8.146847 8.173411 0.022695 0.245451,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/6.jpg
9.821914 9.734776 0.125634 9.257029,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/7.jpg
-1.000000 -1.000000 -1.000000 -1.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/8.jpg
-1.000000 -1.000000 -1.000000 -1.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/blur/9.jpg
-2.000000 -2.000000 -2.000000 -2.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/._6.jpg
9.676270 9.828026 9.994864 9.987597,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/1.jpg
0.011802 0.015502 0.079065 6.864614,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/10.jpg
9.810118 9.622032 6.861120 6.365877,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2.jpg
0.021106 9.974570 0.452692 7.820316,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-15.10.00_-1.0_-1.0.jpg
0.587304 2.774097 0.022251 9.891237,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-15.35.56_0.12453671_-1.0.jpg
1.007664 1.153598 0.002258 9.929427,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-15.36.00_0.07205253_-1.0.jpg
0.015283 9.814369 0.011539 0.172488,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-15.37.16_-1.0_0.5201473.jpg
0.113495 9.486034 7.087785 9.060502,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-19.58.13_-1.0_-1.0.jpg
9.986444 9.972490 1.309613 7.406806,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-19.58.23_-1.0_-1.0.jpg
0.028782 0.632899 9.947584 9.897994,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-19.58.43_-1.0_-1.0.jpg
0.179189 5.694438 9.965039 9.920660,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2017.12.26-19.58.63_-1.0_-1.0.jpg
9.976620 9.940548 4.038908 3.800529,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2018.01.04-15.29.52_-1.0_-1.0.jpg
9.867821 9.588205 9.987490 9.966492,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/2018.01.04-15.30.08_0_0.jpg
9.987795 9.971886 7.636127 7.649385,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/3.jpg
2.240627 3.012097 9.967491 9.939536,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/4.jpg
9.804512 9.486137 0.582577 1.217083,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/5.jpg
7.169312 9.804416 0.095450 9.380628,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/6.jpg
1.172987 4.689892 9.769821 9.772220,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/7.jpg
0.437580 8.508160 0.080544 4.957462,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/8.jpg
9.930895 9.867806 0.432529 2.101626,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/bright/9.jpg
-2.000000 -2.000000 -2.000000 -2.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/._2.jpg
-2.000000 -2.000000 -2.000000 -2.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/._3.jpg
0.024759 9.922552 0.000446 9.960448,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/1.jpg
2.518041 8.316157 0.008367 9.204612,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/10.jpg
0.013910 0.845676 0.049905 8.286849,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2.jpg
9.619211 9.511029 9.956245 9.906167,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.11.03-19.34.51_0.27107456.jpg
9.808527 9.594431 9.952433 9.892503,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.11.03-19.34.55_0.8076503.jpg
1.676983 9.394019 0.557539 9.166710,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.11.03-19.34.58_0.72009385.jpg
4.641870 9.793226 8.431934 9.090372,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.11.03-19.36.33_0.5952116.jpg
9.976799 9.950410 0.001479 9.884304,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.25-19.44.03_0.06685735_9.312729.jpg
8.312213 9.807186 0.000336 9.957776,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.25-19.45.51_0.049972318_8.821446.jpg
0.139473 9.923365 0.004263 9.892174,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.25-19.48.35_0.045830265_-1.0.jpg
0.009538 9.937726 0.021902 9.864865,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.25-19.50.17_0.63327277_0.52677554.jpg
4.809109 9.728813 0.007981 9.824916,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.25-19.50.53_0.5086802_5.781589.jpg
7.816449 9.892380 0.342215 9.851784,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.25-20.02.04_6.508467_4.260356.jpg
0.000370 9.987890 7.324234 8.368529,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.26-20.27.12_9.739444_0.22992967.jpg
0.000132 9.989161 9.769040 9.411222,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.26-20.27.23_9.806441_0.21021959.jpg
0.009435 9.856582 2.885118 3.820923,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.26-20.29.21_-1.0_0.23584169.jpg
0.015623 0.043287 0.000527 9.968612,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.27-10.34.57_-1.0_-1.0.jpg
0.012788 0.036533 0.000399 9.979811,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.27-10.34.57_-1.0_8.852325.jpg
0.038784 0.105786 0.000261 9.988920,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/2017.12.27-10.34.59_-1.0_-1.0.jpg
6.466879 7.875127 2.462309 7.585896,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/3.jpg
9.964998 9.919788 0.007545 9.879309,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/4.jpg
-1.000000 -1.000000 -1.000000 -1.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/5.jpg
3.516610 9.916713 8.973373 9.799829,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/6.jpg
0.183900 3.606223 0.917592 7.657538,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/7.jpg
-1.000000 -1.000000 -1.000000 -1.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/8.jpg
-1.000000 -1.000000 -1.000000 -1.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/dim/9.jpg
0.000273 0.000490 0.000959 0.005848,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/1.jpg
3.501021 3.578960 1.714234 2.191654,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/10.jpg
0.066631 1.007260 0.756279 1.687560,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/11.jpg
0.001801 0.019056 0.481882 2.312886,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2.jpg
0.085758 0.152042 0.013662 0.117636,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.19-10.49.09_-1.0_9.843606.jpg
0.002439 0.018742 0.061385 0.697601,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.19-12.50.39_9.567509_-1.0.jpg
7.113992 7.643219 0.039698 0.298347,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.19-14.21.12_-1.0_-1.0.jpg
0.001791 0.034134 0.028796 7.121772,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.19-14.23.11_-1.0_-1.0.jpg
-1.000000 -1.000000 -1.000000 -1.000000,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.19-15.45.33_-1.0_-1.0.jpg
9.771116 9.680697 4.757789 6.473562,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-10.00.38_0.53615123_-1.0.jpg
6.366504 9.009580 0.643471 8.655521,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-10.00.38_1.3003813_-1.0.jpg
0.312722 0.414560 0.066551 0.492689,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-10.22.39_6.3701982_-1.0.jpg
0.217134 0.229014 1.337700 1.370919,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-14.37.02_9.501402_-1.0.jpg
3.002873 8.336699 0.770889 4.514348,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-14.41.43_-1.0_9.225968.jpg
0.155868 1.078620 0.041101 1.083824,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-14.44.06_-1.0_-1.0.jpg
0.001848 0.121876 0.057173 0.724241,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-14.48.09_-1.0_-1.0.jpg
0.174608 0.195533 0.002168 0.051662,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-15.07.57_-1.0_-1.0.jpg
0.055900 0.413253 0.068071 0.120157,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-15.15.53_-1.0_-1.0.jpg
7.674330 7.392418 0.085251 0.157284,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-16.29.25_-1.0_-1.0.jpg
0.007737 0.011587 1.955956 1.928359,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-20.01.51_-1.0_-1.0.jpg
0.005774 0.009495 0.004838 0.132265,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-20.01.52_-1.0_-1.0.jpg
0.002810 0.174611 0.027906 3.567965,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/2017.12.26-20.04.18_-1.0_-1.0.jpg
9.032265 9.207209 0.644262 0.837325,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/3.jpg
0.001418 0.006779 0.011828 0.091974,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/4.jpg
0.179268 0.273612 0.069145 0.312725,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/5.jpg
9.955006 9.897040 0.006940 9.965262,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/6.jpg
5.238956 9.140182 0.345008 9.122122,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/7.jpg
9.973408 9.933186 7.509117 6.766129,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/8.jpg
0.021660 9.918427 2.516335 9.748446,/home/andrew/code/data/common/Eyestate/ocular_base/invalid/occ/9.jpg
9.876451 9.965304 9.980663 9.966079,/home/andrew/code/data/common/Eyestate/ocular_base/open/1.jpg
